Customer_ID,Customer_Name,Gender,City,Customer_Type,Signup_Date
110716,Customer_110716,Female,mumbai,,2023-01-25
110717,Customer_110717,,Mumbai,New,2021-05-09
110718,Customer_110718,Other,Mumbai,returning,2024-07-12
110719,Customer_110719,male,mumbai,new,2023-02-20
110720,Customer_110720,, Delhi,,2024-10-02
110721,Customer_110721,Other,Mumbai,VIP,2022-05-28
110722,Customer_110722,,Hyderabad,,2025-03-25
110723,Customer_110723,,Ahmedabad,New,2021-07-07
110724,Customer_110724,Other, Delhi,Returning,2023-11-21
110725,Customer_110725,Other,,returning,2021-08-17
110726,Customer_110726,F,Delhi,new,2022-06-21
110727,Customer_110727,Other,,New,2022-09-02
110728,Customer_110728,Other,Kolkata,New,2025-10-28
110729,Customer_110729,Female,Hyderabad,,2024-10-20
110730,Customer_110730,Other,mumbai,,2023-06-29
110731,Customer_110731,Other,Chennai,,2023-02-15
110732,Customer_110732,Female,Kolkata,new,2024-05-04
110733,Customer_110733,female,,new,2022-01-02
110734,Customer_110734,M,Bangalore,VIP,2025-12-08
110735,Customer_110735,Other,Pune,New,2022-11-05
110736,Customer_110736,male,Mumbai,VIP,2023-04-14
110737,Customer_110737,female,Pune,New,2024-07-18
110738,Customer_110738,M,mumbai,returning,2024-04-12
110739,Customer_110739,,Bangalore,VIP,2024-04-25
110740,Customer_110740,male,Mumbai,Returning,2023-01-04
110741,Customer_110741,Female, Delhi,,2023-10-15
110742,Customer_110742,,Delhi,,2023-02-26
110743,Customer_110743,F,Kolkata,Returning,2022-12-21
110744,Customer_110744,Male,Pune,VIP,2025-02-13
110745,Customer_110745,Female,Kolkata,,2024-02-14
110746,Customer_110746,M,Ahmedabad,Returning,2022-04-03
110747,Customer_110747,,Delhi,returning,2025-08-13
110748,Customer_110748,female,Ahmedabad,,2021-11-22
110749,Customer_110749,M,Delhi,VIP,2021-07-15
110750,Customer_110750,Male,,New,2022-09-12
110751,Customer_110751,,Ahmedabad,new,2025-11-07
110752,Customer_110752,Female,Bangalore,,2024-01-21
110753,Customer_110753,,Ahmedabad,,2024-04-28
110754,Customer_110754,Male,Ahmedabad,,2021-08-01
110755,Customer_110755,,Bangalore,New,2021-07-02
110756,Customer_110756,Male, Delhi,New,2024-07-01
110757,Customer_110757,,Pune,VIP,2023-11-02
110758,Customer_110758,M,,,2024-10-02
110759,Customer_110759,Other,Ahmedabad,,2024-10-09
110760,Customer_110760,Male,Hyderabad,,2024-12-20
110761,Customer_110761,female,Kolkata,VIP,2025-02-11
110762,Customer_110762,Male,Delhi,New,2023-03-09
110763,Customer_110763,male,Bangalore,,2024-06-11
110764,Customer_110764,Male,Bangalore,new,2022-08-07
110765,Customer_110765,female,Pune ,,2023-06-07
110766,Customer_110766,male, Delhi,new,2023-03-14
110767,Customer_110767,F,,returning,2022-04-01
110768,Customer_110768,Male,,VIP,2022-04-03
110769,Customer_110769,male,Mumbai,,2025-12-24
110770,Customer_110770,F,Pune ,,2025-08-29
110771,Customer_110771,,Kolkata,,2025-03-28
110772,Customer_110772,male,Pune,Returning,2024-01-13
110773,Customer_110773,Other,Hyderabad,,2023-02-12
110774,Customer_110774,female,,new,2023-05-10
110775,Customer_110775,Female,Ahmedabad,Returning,2024-09-21
110776,Customer_110776,Other,Mumbai,VIP,2023-02-23
110777,Customer_110777,male,Ahmedabad,Returning,2022-09-29
110778,Customer_110778,M,Pune,Returning,2021-11-03
110779,Customer_110779,male,Bangalore,New,2025-12-01
110780,Customer_110780,M,Hyderabad,,2021-12-10
110781,Customer_110781,male,Mumbai,New,2025-02-15
110782,Customer_110782,Other,Hyderabad,returning,2021-11-14
110783,Customer_110783,female,Hyderabad,,2024-06-09
110784,Customer_110784,female,Pune ,,2024-10-12
110785,Customer_110785,,Ahmedabad,new,2024-05-26
110786,Customer_110786,female,Pune ,new,2022-07-07
110787,Customer_110787,female, Delhi,New,2022-12-06
110788,Customer_110788,,mumbai,new,2024-02-24
110789,Customer_110789,Female,Hyderabad,,2025-07-14
110790,Customer_110790,,Kolkata,new,2021-04-06
110791,Customer_110791,female,Kolkata,returning,2021-07-02
110792,Customer_110792,Male,Hyderabad,returning,2021-11-27
110793,Customer_110793,Other,mumbai,new,2023-03-19
110794,Customer_110794,F,Pune,returning,2024-12-22
110795,Customer_110795,Female,Kolkata,Returning,2023-09-14
110796,Customer_110796,M,Delhi,new,2024-01-14
110797,Customer_110797,F,mumbai,Returning,2021-06-27
110798,Customer_110798,Other,Hyderabad,returning,2022-03-06
110799,Customer_110799,Other,Chennai,,2021-05-18
110800,Customer_110800,Other,Bangalore,Returning,2025-08-27
110801,Customer_110801,Male,,new,2024-11-08
110802,Customer_110802,,Mumbai,returning,2025-08-04
110803,Customer_110803,Male,mumbai,,2024-11-18
110804,Customer_110804,male,Ahmedabad,VIP,2022-09-14
110805,Customer_110805,female,Pune ,VIP,2023-09-09
110806,Customer_110806,male,Hyderabad,New,2021-10-07
110807,Customer_110807,female,Chennai,,2021-01-19
110808,Customer_110808,Male,,VIP,2021-11-12
110809,Customer_110809,Other,Hyderabad,,2021-01-07
110810,Customer_110810,male,Mumbai,,2025-01-18
110811,Customer_110811,Female,Pune ,New,2024-03-27
110812,Customer_110812,Female,Pune,returning,2025-10-12
110813,Customer_110813,Other,Delhi,,2024-08-18
110814,Customer_110814,female,Chennai,Returning,2021-08-10
110815,Customer_110815,M,Chennai,new,2022-01-01
110816,Customer_110816,,Hyderabad,returning,2021-06-27
110817,Customer_110817,male,,,2021-03-23
110818,Customer_110818,male,Kolkata,returning,2024-11-19
110819,Customer_110819,,Pune,,2021-10-28
110820,Customer_110820,Male,Delhi,VIP,2021-05-11
110821,Customer_110821,male,Bangalore,,2025-02-27
110822,Customer_110822,male, Delhi,new,2021-03-09
110823,Customer_110823,male,Pune,new,2024-05-09
110824,Customer_110824,male,Pune,,2021-09-22
110825,Customer_110825,Other,Mumbai,Returning,2025-07-08
110826,Customer_110826,female,Mumbai,Returning,2021-06-03
110827,Customer_110827,F,Mumbai,VIP,2023-11-30
110828,Customer_110828,Other,Hyderabad,New,2021-07-08
110829,Customer_110829,female, Delhi,new,2022-07-30
110830,Customer_110830,Other,Bangalore,Returning,2024-05-19
110831,Customer_110831,Male,Pune ,,2023-12-04
110832,Customer_110832,Female,mumbai,Returning,2021-05-10
110833,Customer_110833,Male,Chennai,new,2024-07-18
110834,Customer_110834,female,Pune ,New,2023-10-17
110835,Customer_110835,Other,Pune,,2023-12-30
110836,Customer_110836,M,Delhi,VIP,2021-08-29
110837,Customer_110837,F,Pune,New,2022-05-30
110838,Customer_110838,M,Hyderabad,,2025-12-17
110839,Customer_110839,Female,Hyderabad,returning,2025-08-22
110840,Customer_110840,,mumbai,VIP,2024-10-01
110841,Customer_110841,Female,Pune ,New,2022-03-04
110842,Customer_110842,Other, Delhi,new,2023-08-22
110843,Customer_110843,Female,Kolkata,,2022-12-15
110844,Customer_110844,female,mumbai,New,2024-06-06
110845,Customer_110845,Male,,Returning,2024-07-28
110846,Customer_110846,male,Hyderabad,,2025-07-19
110847,Customer_110847,F,Bangalore,VIP,2025-09-17
110848,Customer_110848,M, Delhi,New,2021-07-18
110849,Customer_110849,M,Chennai,VIP,2023-04-23
110850,Customer_110850,Female,,new,2023-04-30
110851,Customer_110851,,Ahmedabad,,2021-07-08
110852,Customer_110852,Other,Chennai,new,2021-09-05
110853,Customer_110853,male,Ahmedabad,New,2023-08-22
110854,Customer_110854,male,Hyderabad,returning,2024-07-25
110855,Customer_110855,Female,Mumbai,VIP,2022-12-30
110856,Customer_110856,Female,mumbai,Returning,2021-10-24
110857,Customer_110857,male, Delhi,VIP,2023-05-13
110858,Customer_110858,Other,mumbai,new,2023-06-24
110859,Customer_110859,Other,Bangalore,,2024-12-06
110860,Customer_110860,Female,,returning,2024-01-25
110861,Customer_110861,Other,Mumbai,,2023-02-28
110862,Customer_110862,Other,Kolkata,VIP,2024-05-29
110863,Customer_110863,Other,Pune,,2022-01-13
110864,Customer_110864,female,Pune ,returning,2023-07-03
110865,Customer_110865,Male,Ahmedabad,VIP,2023-09-16
110866,Customer_110866,M,Pune,returning,2024-05-21
110867,Customer_110867,male,Bangalore,Returning,2023-06-06
110868,Customer_110868,female,,,2023-10-05
110869,Customer_110869,male,Pune,,2023-02-18
110870,Customer_110870,,mumbai,new,2021-06-21
110871,Customer_110871,male,Bangalore,new,2025-06-07
110872,Customer_110872,female,Pune,,2021-02-05
110873,Customer_110873,Female,Mumbai,,2024-10-23
110874,Customer_110874,,Delhi,,2021-01-21
110875,Customer_110875,F,Pune ,VIP,2025-02-17
110876,Customer_110876,,,VIP,2023-05-04
110877,Customer_110877,Other,Pune ,new,2025-07-13
110878,Customer_110878,Other,Bangalore,VIP,2023-07-15
110879,Customer_110879,male,Kolkata,Returning,2024-02-11
110880,Customer_110880,M,Chennai,returning,2025-03-19
110881,Customer_110881,F,,VIP,2024-10-28
110882,Customer_110882,female,Mumbai,New,2022-09-20
110883,Customer_110883,female,Ahmedabad,Returning,2023-12-13
110884,Customer_110884,M,,New,2025-09-22
110885,Customer_110885,female,Chennai,new,2021-11-07
110886,Customer_110886,, Delhi,returning,2021-08-10
110887,Customer_110887,Male,Ahmedabad,Returning,2022-10-30
110888,Customer_110888,,Pune ,VIP,2021-01-16
110889,Customer_110889,Female,Delhi,,2022-05-29
110890,Customer_110890,,Chennai,,2024-01-24
110891,Customer_110891,female,Chennai,Returning,2023-02-17
110892,Customer_110892,M,Delhi,returning,2025-01-26
110893,Customer_110893,Male,Delhi,,2022-12-30
110894,Customer_110894,Male,Delhi,new,2021-08-13
110895,Customer_110895,Other,Mumbai,,2023-02-22
110896,Customer_110896,Female,Hyderabad,,2023-05-19
110897,Customer_110897,Other,Pune ,,2023-08-08
110898,Customer_110898,Female,mumbai,,2022-04-29
110899,Customer_110899,,,,2024-06-16
110900,Customer_110900,Other,Kolkata,VIP,2021-06-30
110901,Customer_110901,Male,Kolkata,returning,2022-04-14
110902,Customer_110902,female,Pune ,VIP,2025-04-04
110903,Customer_110903,female,Delhi,,2021-06-25
110904,Customer_110904,Other,Delhi,New,2023-05-11
110905,Customer_110905,Other,Kolkata,,2025-09-29
110906,Customer_110906,Other,Mumbai,VIP,2021-06-27
110907,Customer_110907,Female,Hyderabad,New,2023-08-03
110908,Customer_110908,F,Bangalore,returning,2022-03-18
110909,Customer_110909,,Mumbai,,2023-12-05
110910,Customer_110910,,Pune ,New,2025-10-07
110911,Customer_110911,Other,mumbai,returning,2024-02-09
110912,Customer_110912,,Ahmedabad,,2022-09-24
110913,Customer_110913,F, Delhi,,2023-01-20
110914,Customer_110914,Female,Hyderabad,Returning,2022-08-04
110915,Customer_110915,Female,Pune ,New,2022-12-05
110916,Customer_110916,,Hyderabad,returning,2021-10-23
110917,Customer_110917,Other, Delhi,,2024-05-29
110918,Customer_110918,F, Delhi,New,2024-08-22
110919,Customer_110919,M,,new,2022-06-14
110920,Customer_110920,female,Hyderabad,Returning,2025-04-03
110921,Customer_110921,male,Kolkata,New,2022-12-01
110922,Customer_110922,F,mumbai,,2021-04-25
110923,Customer_110923,Other,Ahmedabad,VIP,2021-02-03
110924,Customer_110924,male,Bangalore,New,2025-01-05
110925,Customer_110925,,,new,2023-07-14
110926,Customer_110926,M,Ahmedabad,VIP,2025-07-05
110927,Customer_110927,M,Mumbai,Returning,2023-06-08
110928,Customer_110928,female,Hyderabad,,2024-12-02
110929,Customer_110929,,mumbai,New,2022-07-31
110930,Customer_110930,Male,Pune,New,2025-06-03
110931,Customer_110931,female,Chennai,returning,2025-07-09
110932,Customer_110932,male,Ahmedabad,,2025-03-04
110933,Customer_110933,Male,Mumbai,,2021-02-05
110934,Customer_110934,male,Bangalore,,2021-03-14
110935,Customer_110935,Male,Kolkata,,2023-07-12
110936,Customer_110936,Female,Chennai,Returning,2022-03-18
110937,Customer_110937,female, Delhi,Returning,2022-03-18
110938,Customer_110938,Male,,,2022-01-13
110939,Customer_110939,Other,Pune ,Returning,2025-05-19
110940,Customer_110940,F,Kolkata,VIP,2023-11-13
110941,Customer_110941,Other,mumbai,,2022-08-03
110942,Customer_110942,F,Hyderabad,returning,2022-11-15
110943,Customer_110943,F,Bangalore,,2024-12-01
110944,Customer_110944,M,,returning,2025-03-01
110945,Customer_110945,M,Bangalore,new,2024-10-23
110946,Customer_110946,M,Ahmedabad,new,2021-09-22
110947,Customer_110947,Male,Ahmedabad,Returning,2021-01-25
110948,Customer_110948,M,Bangalore,returning,2025-02-25
110949,Customer_110949,Male,Mumbai,returning,2022-02-18
110950,Customer_110950,M,Kolkata,,2025-03-27
110951,Customer_110951,female,Pune ,,2024-05-16
110952,Customer_110952,Male,Pune,returning,2023-09-08
110953,Customer_110953,F,mumbai,New,2023-08-20
110954,Customer_110954,Male,Pune ,New,2023-12-26
110955,Customer_110955,male,Chennai,,2021-06-11
110956,Customer_110956,female,Kolkata,,2023-03-13
110957,Customer_110957,Female,Pune ,,2021-05-26
110958,Customer_110958,Male,Mumbai,,2022-10-28
110959,Customer_110959,,Chennai,,2024-04-16
110960,Customer_110960,male, Delhi,New,2024-05-14
110961,Customer_110961,M,Kolkata,,2024-06-16
110962,Customer_110962,Male,Hyderabad,,2025-03-13
110963,Customer_110963,,Ahmedabad,new,2022-08-26
110964,Customer_110964,Other,Pune ,New,2023-01-12
110965,Customer_110965,F,Bangalore,Returning,2021-09-11
110966,Customer_110966,M,Pune,Returning,2023-08-18
110967,Customer_110967,,Kolkata,,2021-09-25
110968,Customer_110968,female,Kolkata,New,2021-06-04
110969,Customer_110969,Female,Chennai,VIP,2025-03-24
110970,Customer_110970,Male,Bangalore,,2025-06-13
110971,Customer_110971,Other,Chennai,VIP,2024-06-27
110972,Customer_110972,Female,Hyderabad,returning,2024-06-17
110973,Customer_110973,female,Ahmedabad,Returning,2024-10-07
110974,Customer_110974,F,Pune,,2024-06-04
110975,Customer_110975,F,,,2023-03-23
110976,Customer_110976,F,Kolkata,Returning,2023-07-30
110977,Customer_110977,Other,Mumbai,VIP,2025-07-15
110978,Customer_110978,Male, Delhi,new,2024-10-06
110979,Customer_110979,F,Delhi,New,2022-12-07
110980,Customer_110980,Male,mumbai,,2025-09-18
110981,Customer_110981,,,new,2021-04-14
110982,Customer_110982,M,Chennai,returning,2023-06-05
110983,Customer_110983,male,,VIP,2025-04-10
110984,Customer_110984,,Chennai,VIP,2024-03-08
110985,Customer_110985,female,Pune ,,2025-03-15
110986,Customer_110986,Female,Bangalore,Returning,2024-07-25
110987,Customer_110987,F,mumbai,returning,2021-12-12
110988,Customer_110988,female,Mumbai,Returning,2024-08-07
110989,Customer_110989,male,Ahmedabad,Returning,2024-06-18
110990,Customer_110990,male,Ahmedabad,New,2024-09-23
110991,Customer_110991,male,Chennai,,2021-10-20
110992,Customer_110992,Female,Kolkata,VIP,2025-04-22
110993,Customer_110993,male,Bangalore,new,2022-08-08
110994,Customer_110994,male,,returning,2024-01-21
110995,Customer_110995,male,Hyderabad,returning,2025-01-07
110996,Customer_110996,M,Ahmedabad,returning,2021-10-25
110997,Customer_110997,Other,,returning,2021-07-28
110998,Customer_110998,Female,,VIP,2025-12-19
110999,Customer_110999,Other,Delhi,Returning,2023-10-01
111000,Customer_111000,Female,Pune ,,2023-09-12
111001,Customer_111001,female,Bangalore,VIP,2025-10-07
111002,Customer_111002,F,Delhi,VIP,2024-04-29
111003,Customer_111003,female,Ahmedabad,returning,2022-11-19
111004,Customer_111004,M,Pune ,New,2021-02-14
111005,Customer_111005,male,Pune ,,2024-12-31
111006,Customer_111006,female,Ahmedabad,new,2022-12-30
111007,Customer_111007,female,Chennai,Returning,2025-11-30
111008,Customer_111008,Female,Ahmedabad,new,2023-03-28
111009,Customer_111009,Female,Mumbai,new,2024-06-23
111010,Customer_111010,M,Pune,,2024-02-18
111011,Customer_111011,Male,Kolkata,Returning,2022-01-27
111012,Customer_111012,male,Ahmedabad,new,2025-10-15
111013,Customer_111013,M,Mumbai,,2025-01-07
111014,Customer_111014,female,Mumbai,,2023-11-12
111015,Customer_111015,male,Mumbai,,2024-02-04
111016,Customer_111016,Other,Delhi,,2022-06-04
111017,Customer_111017,female,Chennai,new,2023-12-25
111018,Customer_111018,M,Pune,new,2025-12-17
111019,Customer_111019,F,mumbai,New,2023-11-26
111020,Customer_111020,Male,mumbai,New,2022-11-11
111021,Customer_111021,F,Mumbai,New,2025-04-23
111022,Customer_111022,male,Chennai,new,2025-06-21
111023,Customer_111023,M,,returning,2025-05-29
111024,Customer_111024,F,Pune ,new,2023-02-16
111025,Customer_111025,male,Pune,Returning,2025-01-13
111026,Customer_111026,,Chennai,,2023-12-18
111027,Customer_111027,male,Chennai,Returning,2021-10-09
111028,Customer_111028,M,mumbai,returning,2024-08-24
111029,Customer_111029,F, Delhi,,2022-05-10
111030,Customer_111030,Male,Chennai,,2023-09-21
111031,Customer_111031,male,Hyderabad,,2021-11-19
111032,Customer_111032,male,Kolkata,new,2023-12-26
111033,Customer_111033,F,mumbai,returning,2025-08-24
111034,Customer_111034,male,Kolkata,new,2023-10-23
111035,Customer_111035,Male,Hyderabad,,2024-03-03
111036,Customer_111036,male,Pune,returning,2023-05-04
111037,Customer_111037,F,,returning,2024-02-21
111038,Customer_111038,,Ahmedabad,,2023-01-25
111039,Customer_111039,F,Chennai,VIP,2021-12-25
111040,Customer_111040,Male, Delhi,,2021-11-25
111041,Customer_111041,male,Hyderabad,VIP,2025-08-11
111042,Customer_111042,F,Delhi,,2022-05-04
111043,Customer_111043,Male,,new,2023-06-18
111044,Customer_111044,female, Delhi,returning,2024-02-02
111045,Customer_111045,Other,Delhi,,2023-04-27
111046,Customer_111046,Male, Delhi,New,2024-03-22
111047,Customer_111047,F,Pune,Returning,2024-06-07
111048,Customer_111048,female,Mumbai,new,2021-05-05
111049,Customer_111049,female,Kolkata,New,2023-05-08
111050,Customer_111050,Male,Hyderabad,,2025-03-12
111051,Customer_111051,Other,mumbai,returning,2022-11-11
111052,Customer_111052,female,Hyderabad,New,2023-10-20
111053,Customer_111053,female,Ahmedabad,VIP,2021-08-22
111054,Customer_111054,Male,Mumbai,VIP,2024-06-10
111055,Customer_111055,F,Delhi,,2021-11-10
111056,Customer_111056,male,Pune ,New,2025-09-30
111057,Customer_111057,female,Mumbai,New,2023-10-17
111058,Customer_111058,M,Chennai,Returning,2024-01-05
111059,Customer_111059,,,returning,2025-10-24
111060,Customer_111060,M,,new,2022-09-15
111061,Customer_111061,Male,Ahmedabad,VIP,2024-05-23
111062,Customer_111062,F,Chennai,,2023-03-26
111063,Customer_111063,M,Hyderabad,VIP,2024-10-26
111064,Customer_111064,M,Bangalore,returning,2022-05-24
111065,Customer_111065,Male,Delhi,returning,2024-02-16
111066,Customer_111066,Male,Pune ,,2025-04-15
111067,Customer_111067,Female,Pune,new,2025-04-24
111068,Customer_111068,Male,Hyderabad,returning,2022-07-07
111069,Customer_111069,male,,,2024-09-07
111070,Customer_111070,male,Hyderabad,new,2025-02-18
111071,Customer_111071,Other,Kolkata,Returning,2021-12-25
111072,Customer_111072,M,mumbai,New,2023-12-04
111073,Customer_111073,female,Chennai,returning,2023-07-15
111074,Customer_111074,F,mumbai,New,2024-03-22
111075,Customer_111075,Female, Delhi,new,2025-04-08
111076,Customer_111076,Other,Kolkata,,2025-06-16
111077,Customer_111077,Other,Bangalore,returning,2022-01-15
111078,Customer_111078,male,Pune,,2021-04-20
111079,Customer_111079,F,Delhi,new,2022-01-07
111080,Customer_111080,female,,Returning,2023-06-11
111081,Customer_111081,Male,Ahmedabad,,2022-02-18
111082,Customer_111082,Male,Delhi,New,2022-02-09
111083,Customer_111083,F,Kolkata,,2025-04-08
111084,Customer_111084,,Mumbai,returning,2022-12-16
111085,Customer_111085,F,Pune ,,2024-02-23
111086,Customer_111086,Other,Pune ,Returning,2025-05-01
111087,Customer_111087,Other,Bangalore,Returning,2023-11-07
111088,Customer_111088,Other,,new,2021-11-16
111089,Customer_111089,F,Delhi,VIP,2021-01-19
111090,Customer_111090,Female,Chennai,returning,2023-09-26
111091,Customer_111091,Male,Chennai,Returning,2022-03-05
111092,Customer_111092,female,Ahmedabad,VIP,2021-06-20
111093,Customer_111093,,Mumbai,new,2021-10-03
111094,Customer_111094,Female,,new,2022-02-07
111095,Customer_111095,female,Kolkata,VIP,2021-10-15
111096,Customer_111096,Other,mumbai,VIP,2023-08-27
111097,Customer_111097,M,mumbai,returning,2021-07-15
111098,Customer_111098,Male,Kolkata,,2025-06-29
111099,Customer_111099,Male,mumbai,new,2022-07-20
111100,Customer_111100,female,Chennai,Returning,2021-09-02
111101,Customer_111101,,Mumbai,New,2024-07-10
111102,Customer_111102,Female,Pune,Returning,2025-05-10
111103,Customer_111103,female,Bangalore,new,2024-10-02
111104,Customer_111104,male,mumbai,Returning,2023-07-09
111105,Customer_111105,Female,Hyderabad,,2024-01-12
111106,Customer_111106,female,Hyderabad,VIP,2025-11-03
111107,Customer_111107,female,Bangalore,returning,2021-12-19
111108,Customer_111108,,,VIP,2024-11-25
111109,Customer_111109,,Pune ,,2023-10-26
111110,Customer_111110,F,Chennai,Returning,2025-08-09
111111,Customer_111111,,Hyderabad,,2023-11-30
111112,Customer_111112,Other,,Returning,2023-09-27
111113,Customer_111113,M,Pune,,2021-08-01
111114,Customer_111114,Female,mumbai,,2022-11-28
111115,Customer_111115,Male,Pune ,Returning,2025-06-10
111116,Customer_111116,M,Pune ,New,2024-01-26
111117,Customer_111117,male,Kolkata,,2023-06-26
111118,Customer_111118,male,Mumbai,VIP,2025-12-08
111119,Customer_111119,M,,,2023-07-14
111120,Customer_111120,Female,Hyderabad,returning,2021-09-16
111121,Customer_111121,M,Chennai,New,2023-05-16
111122,Customer_111122,,Delhi,Returning,2023-09-04
111123,Customer_111123,M,Chennai,,2025-12-18
111124,Customer_111124,female,Hyderabad,,2021-10-31
111125,Customer_111125,male,Delhi,VIP,2025-04-16
111126,Customer_111126,male,Chennai,VIP,2024-12-20
111127,Customer_111127,,Pune,,2024-01-26
111128,Customer_111128,Other,Kolkata,new,2022-11-05
111129,Customer_111129,Other,Pune ,returning,2024-10-13
111130,Customer_111130,Other,Chennai,VIP,2025-03-19
111131,Customer_111131,F,Chennai,returning,2024-11-30
111132,Customer_111132,female,Hyderabad,Returning,2024-07-13
111133,Customer_111133,M,Delhi,,2021-01-25
111134,Customer_111134,male,,,2023-06-02
111135,Customer_111135,F,,,2021-07-11
111136,Customer_111136,female,Ahmedabad,New,2025-03-09
111137,Customer_111137,female,Bangalore,new,2022-11-15
111138,Customer_111138,Male, Delhi,,2023-10-06
111139,Customer_111139,Other,Kolkata,,2023-10-07
111140,Customer_111140,Female,Chennai,Returning,2021-12-13
111141,Customer_111141,Other,Chennai,New,2023-01-16
111142,Customer_111142,Other,Pune,returning,2025-11-15
111143,Customer_111143,male,Kolkata,,2023-06-11
111144,Customer_111144,,Hyderabad,VIP,2021-04-01
111145,Customer_111145,Other,mumbai,returning,2024-03-12
111146,Customer_111146,female,Ahmedabad,,2024-05-15
111147,Customer_111147,Other,Pune ,returning,2022-10-08
111148,Customer_111148,M,Kolkata,,2024-11-21
111149,Customer_111149,male,Bangalore,,2024-04-10
111150,Customer_111150,female,Kolkata,New,2022-03-13
111151,Customer_111151,female,,new,2024-08-25
111152,Customer_111152,M,Ahmedabad,VIP,2022-08-18
111153,Customer_111153,,Ahmedabad,,2021-07-30
111154,Customer_111154,Female, Delhi,VIP,2022-10-22
111155,Customer_111155,M,Chennai,,2025-12-23
111156,Customer_111156,Male,,VIP,2023-09-11
111157,Customer_111157,Male,,new,2024-06-24
111158,Customer_111158,Other, Delhi,new,2022-03-25
111159,Customer_111159,Male,,New,2024-01-10
111160,Customer_111160,Other,Mumbai,,2022-05-06
111161,Customer_111161,female,Bangalore,,2025-06-21
111162,Customer_111162,female,Pune ,Returning,2021-11-01
111163,Customer_111163,F,Mumbai,new,2023-08-17
111164,Customer_111164,F,Chennai,VIP,2022-07-29
111165,Customer_111165,Female,Hyderabad,,2021-03-02
111166,Customer_111166,Female,,,2025-06-28
111167,Customer_111167,Male,Kolkata,returning,2022-10-03
111168,Customer_111168,Other,Ahmedabad,returning,2024-04-09
111169,Customer_111169,Male,Chennai,,2023-10-21
111170,Customer_111170,Male,Kolkata,new,2021-10-09
111171,Customer_111171,female,,new,2023-09-04
111172,Customer_111172,male,Delhi,returning,2025-01-20
111173,Customer_111173,,Bangalore,Returning,2024-12-01
111174,Customer_111174,Male,Chennai,new,2021-01-30
111175,Customer_111175,Female,Bangalore,returning,2023-12-19
111176,Customer_111176,F,Bangalore,,2024-02-28
111177,Customer_111177,,Pune,new,2025-05-28
111178,Customer_111178,female,Hyderabad,,2024-10-14
111179,Customer_111179,F,Ahmedabad,VIP,2022-06-01
111180,Customer_111180,F,Pune,new,2023-06-06
111181,Customer_111181,Female,Hyderabad,Returning,2025-08-23
111182,Customer_111182,male,Pune ,,2022-04-01
111183,Customer_111183,female,Bangalore,returning,2023-02-02
111184,Customer_111184,F,Ahmedabad,returning,2021-03-09
111185,Customer_111185,Other,Pune ,returning,2025-06-21
111186,Customer_111186,Female,Pune ,returning,2025-12-07
111187,Customer_111187,male,Mumbai,VIP,2023-05-11
111188,Customer_111188,F,Chennai,,2023-12-09
111189,Customer_111189,Male,Delhi,Returning,2022-09-11
111190,Customer_111190,F,mumbai,,2021-02-07
111191,Customer_111191,,Kolkata,returning,2025-03-13
111192,Customer_111192,female,mumbai,Returning,2021-10-21
111193,Customer_111193,F,Kolkata,New,2022-01-05
111194,Customer_111194,,Mumbai,VIP,2025-10-20
111195,Customer_111195,female,Mumbai,returning,2023-03-28
111196,Customer_111196,M,Mumbai,New,2022-04-04
111197,Customer_111197,M,,Returning,2024-01-28
111198,Customer_111198,Male,Bangalore,new,2022-10-26
111199,Customer_111199,male,,,2023-03-26
111200,Customer_111200,female,Hyderabad,Returning,2021-02-23
111201,Customer_111201,M,Bangalore,,2022-11-29
111202,Customer_111202,male,Pune,returning,2024-02-29
111203,Customer_111203,Other,Ahmedabad,,2021-06-03
111204,Customer_111204,Other,Pune ,new,2021-07-23
111205,Customer_111205,male,Chennai,,2021-02-03
111206,Customer_111206,Other,Ahmedabad,Returning,2021-10-28
111207,Customer_111207,Male,Bangalore,New,2022-07-02
111208,Customer_111208,Other,Kolkata,VIP,2025-12-04
111209,Customer_111209,,mumbai,New,2023-12-19
111210,Customer_111210,,Pune,,2022-03-21
111211,Customer_111211,male,Delhi,new,2021-09-10
111212,Customer_111212,,Pune ,,2025-07-10
111213,Customer_111213,female,,returning,2024-02-27
111214,Customer_111214,Other,Pune ,New,2024-04-08
111215,Customer_111215,Female,Bangalore,VIP,2023-02-16
111216,Customer_111216,Male,Ahmedabad,VIP,2024-12-01
111217,Customer_111217,,Delhi,Returning,2023-09-26
111218,Customer_111218,F,,New,2025-07-05
111219,Customer_111219,Other,Pune ,returning,2021-12-14
111220,Customer_111220,,,,2022-09-10
111221,Customer_111221,Female,mumbai,new,2023-10-08
111222,Customer_111222,M,Hyderabad,Returning,2025-02-13
111223,Customer_111223,M,Hyderabad,new,2021-06-11
111224,Customer_111224,F,Chennai,,2023-01-27
111225,Customer_111225,female,Chennai,new,2023-01-14
111226,Customer_111226,Other,Pune ,New,2022-05-24
111227,Customer_111227,F,Pune,new,2021-06-06
111228,Customer_111228,female,Chennai,,2025-05-23
111229,Customer_111229,Male,Chennai,,2025-09-03
111230,Customer_111230,Male,Ahmedabad,Returning,2025-05-02
111231,Customer_111231,male,Ahmedabad,New,2024-02-03
111232,Customer_111232,F,Mumbai,New,2025-07-28
111233,Customer_111233,Male,Hyderabad,New,2021-04-20
111234,Customer_111234,male,Kolkata,returning,2024-04-12
